pid,age,gender,country,login_count_24h,repeat_login_count_24h,active_days_24h,avg_login_gap_minutes,jobs_started_24h,unique_jobs_started_24h,career_jobs_started_24h,special_jobs_started_24h,freeplay_jobs_started_24h,challenge_jobs_started_24h,jobs_completed_24h,career_jobs_completed_24h,special_jobs_completed_24h,freeplay_jobs_completed_24h,challenge_jobs_completed_24h,tasks_completed_24h,subtasks_completed_24h,jobs_exited_24h,avg_session_length_exit,max_session_length_exit,avg_session_length,max_session_length,distinct_jobs_played,interruption_count,avg_interruption_session,longest_interrupted_session,career_play_ratio,special_play_ratio,freeplay_ratio,challenge_ratio,retained
p10869,33,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p1087,24,Male,,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,9,228,5,83.4000000000000000,134,56.8000000000000000,123,5,5,83.4000000000000000,134,1,0,0,0,0
p10870,34,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10871,49,Female,Japan,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,104,2,63.0000000000000000,105,14.0000000000000000,21,2,2,63.0000000000000000,105,1,0,0,0,1
p10872,29,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10873,27,Female,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,110,1,44.0000000000000000,44,0.00000000000000000000,0,1,1,44.0000000000000000,44,1,0,0,0,0
p10874,38,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10875,25,"Transgender,Male",USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,146,3,79.3333333333333333,101,68.5000000000000000,70,2,3,79.3333333333333333,101,1,0,0,0,1
p10876,25,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10877,38,"Non-binary,Female,Other",Canada,3,2,1,265.8500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,57,2,16.5000000000000000,28,0,0,0,2,16.5000000000000000,28,0,0,0,0,1
p10878,31,Male,USA,0,0,0,0,2,2,2,0,0,0,4,4,0,0,0,6,190,5,328.2000000000000000,364,335.0000000000000000,356,2,5,328.2000000000000000,364,1,0,0,0,0
p10879,29,Female,UK,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,9.0000000000000000,9,1.00000000000000000000,1,1,1,9.0000000000000000,9,1,0,0,0,1
p1088,28,Female,Brazil,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,55,2,49.5000000000000000,57,42.0000000000000000,42,1,2,49.5000000000000000,57,1,0,0,0,1
p10880,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10881,31,Female,Denmark,2,1,1,145.1333333333333333,4,4,4,0,0,0,3,3,0,0,0,3,201,5,24.0000000000000000,41,13.2500000000000000,24,4,5,24.0000000000000000,41,1,0,0,0,1
p10882,31,Female,Australia,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,19,1,3.0000000000000000,3,0.00000000000000000000,0,1,1,3.0000000000000000,3,1,0,0,0,0
p10883,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10884,34,Male,Australia,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,9.0000000000000000,9,1.00000000000000000000,1,1,1,9.0000000000000000,9,1,0,0,0,0
p10885,33,Female,USA,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,12,346,4,140.0000000000000000,234,112.2000000000000000,234,5,4,140.0000000000000000,234,1,0,0,0,1
p10886,20,Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10887,30,Male,Australia,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,34.3333333333333333,48,18.6666666666666667,46,3,3,34.3333333333333333,48,1,0,0,0,1
p10888,19,Male,Netherlands,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,39.6666666666666667,57,21.0000000000000000,54,3,3,39.6666666666666667,57,1,0,0,0,0
p10889,47,Female,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1089,39,Male,Belgium,4,3,2,360.6666666666666667,8,8,8,0,0,0,7,7,0,0,0,15,573,10,103.8000000000000000,196,67.5000000000000000,145,8,10,103.8000000000000000,196,1,0,0,0,1
p10890,48,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10892,28,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10893,22,Male,UK,2,1,2,1122.2000000000000000,2,2,2,0,0,0,1,1,0,0,0,1,45,2,4.5000000000000000,7,0.00000000000000000000,0,2,2,4.5000000000000000,7,1,0,0,0,0
p10894,35,Male,UK,1,0,1,0,5,5,3,2,0,0,5,3,2,0,0,6,355,5,131.6000000000000000,220,88.2000000000000000,216,5,5,131.6000000000000000,220,0.6,0.4,0,0,0
p10895,34,Male,USA,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,71,3,15.3333333333333333,35,5.0000000000000000,10,2,3,15.3333333333333333,35,1,0,0,0,0
p10896,33,Prefer not to say,UK,2,1,2,1220.6666666666666667,3,3,3,0,0,0,2,2,0,0,0,3,167,3,75.3333333333333333,117,39.6666666666666667,88,3,3,75.3333333333333333,117,1,0,0,0,1
p10897,32,Male,USA,2,1,1,361.7000000000000000,7,7,7,0,0,0,7,7,0,0,0,7,640,8,132.7500000000000000,295,88.0000000000000000,295,7,8,132.7500000000000000,295,1,0,0,0,0
p10898,32,Male,USA,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,3,170,4,87.5000000000000000,115,58.7500000000000000,114,4,4,87.5000000000000000,115,1,0,0,0,1
p10899,45,Male,USA,2,1,2,903.4666666666666667,4,4,4,0,0,0,4,4,0,0,0,4,223,4,53.7500000000000000,94,7.2500000000000000,16,4,4,53.7500000000000000,94,1,0,0,0,1
p109,18,Female,,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,45,2,7.5000000000000000,10,3.0000000000000000,5,2,2,7.5000000000000000,10,1,0,0,0,1
p1090,29,Male,USA,2,1,1,39.1333333333333333,7,6,5,2,0,0,5,4,1,0,0,9,528,6,174.6666666666666667,248,149.4285714285714286,248,6,6,174.6666666666666667,248,0.7142857142857143,0.2857142857142857,0,0,0
p10900,19,Male,UK,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,25.0000000000000000,44,3.5000000000000000,6,2,2,25.0000000000000000,44,1,0,0,0,0
p10901,20,Female,UK,3,2,2,667.9333333333333333,9,9,9,0,0,0,8,8,0,0,0,16,640,10,102.9000000000000000,222,72.1111111111111111,127,9,10,102.9000000000000000,222,1,0,0,0,1
p10902,22,Female,Taiwan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10903,47,Male,Switzerland,1,0,1,0,4,4,4,0,0,0,4,4,0,0,0,4,223,4,55.5000000000000000,102,30.2500000000000000,58,4,4,55.5000000000000000,102,1,0,0,0,0
p10904,29,Male,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,60.0000000000000000,60,0,0,0,1,60.0000000000000000,60,0,0,0,0,1
p10905,28,Male,Taiwan,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,35.5000000000000000,61,5.5000000000000000,10,2,2,35.5000000000000000,61,1,0,0,0,0
p10906,38,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10907,23,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10908,30,Male,USA,3,2,2,460.1166666666666667,6,6,5,1,0,0,6,5,1,0,0,14,445,6,61.3333333333333333,115,29.8333333333333333,75,6,6,61.3333333333333333,115,0.8333333333333334,0.16666666666666666,0,0,1
p10909,27,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p1091,35,Male,Canada,1,0,1,0,7,7,7,0,0,0,7,7,0,0,0,15,507,8,142.2500000000000000,253,126.4285714285714286,224,7,8,142.2500000000000000,253,1,0,0,0,1
p10910,31,Non-binary,Netherlands,4,3,2,435.3055555555555555,10,10,9,1,0,0,9,8,1,0,0,18,699,11,114.5454545454545455,298,90.3000000000000000,255,10,11,114.5454545454545455,298,0.9,0.1,0,0,1
p10912,38,Male,UK,2,1,2,193.2666666666666667,6,5,4,1,1,0,5,3,1,1,0,6,243,7,61.1428571428571429,121,45.1666666666666667,115,5,7,61.1428571428571429,121,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,1
p10913,46,Transgender,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10914,18,Male,Germany,6,5,2,270.1133333333333333,45,40,38,3,4,0,46,41,1,4,0,55,5084,47,23.1489361702127660,90,20.6666666666666667,82,40,47,23.1489361702127660,90,0.8444444444444444,0.06666666666666667,0.08888888888888889,0,1
p10915,22,Male,Switzerland,2,1,1,258.2000000000000000,3,3,3,0,0,0,2,2,0,0,0,2,148,5,14.8000000000000000,32,4.3333333333333333,8,3,5,14.8000000000000000,32,1,0,0,0,1
p10916,18,Female,Canada,2,1,1,45.7500000000000000,3,3,3,0,0,0,3,3,0,0,0,6,242,5,87.8000000000000000,115,93.0000000000000000,115,3,5,87.8000000000000000,115,1,0,0,0,1
p10917,45,Non-binary,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10918,21,Male,USA,7,6,2,197.7027777777777778,16,9,11,5,0,0,8,8,0,0,0,8,477,22,27.5909090909090909,71,30.1250000000000000,66,9,22,27.5909090909090909,71,0.6875,0.3125,0,0,1
p10919,33,Male,UK,3,2,1,570.1583333333333333,12,12,11,1,0,0,11,11,0,0,0,19,759,13,80.5384615384615385,186,52.5000000000000000,179,12,13,80.5384615384615385,186,0.9166666666666666,0.08333333333333333,0,0,1
p1092,39,Female,,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,64,2,15.5000000000000000,21,5.5000000000000000,10,2,2,15.5000000000000000,21,1,0,0,0,1
p10920,28,Female,USA,2,1,1,13.3000000000000000,4,4,4,0,0,0,5,5,0,0,0,5,403,6,103.3333333333333333,323,25.7500000000000000,43,4,6,103.3333333333333333,323,1,0,0,0,1
p10921,32,,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10922,40,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10923,36,Transgender,USA,2,1,2,934.0666666666666667,2,2,2,0,0,0,2,2,0,0,0,9,117,4,60.0000000000000000,122,37.0000000000000000,38,2,4,60.0000000000000000,122,1,0,0,0,1
p10924,30,Male,Australia,2,1,1,284.4000000000000000,2,2,2,0,0,0,1,1,0,0,0,1,137,3,69.3333333333333333,131,8.0000000000000000,14,2,3,69.3333333333333333,131,1,0,0,0,1
p10925,31,Female,Australia,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,21.0000000000000000,37,3.0000000000000000,5,2,2,21.0000000000000000,37,1,0,0,0,0
p10926,,Prefer not to say,Sweden,2,1,1,164.6666666666666667,38,38,38,0,0,0,38,38,0,0,0,46,3970,37,25.2972972972972973,64,23.0000000000000000,58,38,37,25.2972972972972973,64,1,0,0,0,0
p10927,21,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10928,28,Female,UK,1,0,1,0,3,3,2,1,0,0,1,1,0,0,0,1,98,3,15.3333333333333333,33,5.0000000000000000,9,3,3,15.3333333333333333,33,0.6666666666666666,0.3333333333333333,0,0,1
p10929,32,Male,USA,3,2,2,497.6000000000000000,16,16,16,0,0,0,15,15,0,0,0,23,1212,16,135.0000000000000000,228,102.1250000000000000,214,16,16,135.0000000000000000,228,1,0,0,0,1
p1093,31,Non-binary,USA,3,2,1,186.0500000000000000,2,2,2,0,0,0,3,3,0,0,0,3,102,2,164.0000000000000000,261,33.5000000000000000,67,2,2,164.0000000000000000,261,1,0,0,0,1
p10930,19,Other,Ireland,4,3,2,398.6055555555555556,9,9,9,0,0,0,9,9,0,0,0,17,670,12,93.0000000000000000,201,73.1111111111111111,178,9,12,93.0000000000000000,201,1,0,0,0,1
p10931,19,"Non-binary,Transgender",USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,131.0000000000000000,131,0,0,0,1,131.0000000000000000,131,0,0,0,0,1
p10932,26,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10933,22,Non-binary,Sweden,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,3,192,4,39.0000000000000000,58,24.7500000000000000,46,4,4,39.0000000000000000,58,1,0,0,0,1
p10934,27,Male,USA,0,0,0,0,7,7,7,0,0,0,7,7,0,0,0,15,698,8,787.2500000000000000,946,764.5714285714285714,886,7,8,787.2500000000000000,946,1,0,0,0,0
p10936,23,Female,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10937,22,Male,Australia,3,2,1,393.8916666666666667,5,5,4,0,0,1,4,3,0,0,1,4,223,5,19.6000000000000000,31,10.8000000000000000,26,5,5,19.6000000000000000,31,0.8,0,0,0.2,1
p10938,28,Prefer not to say,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,85,2,63.0000000000000000,76,50.0000000000000000,50,1,2,63.0000000000000000,76,1,0,0,0,0
p10939,18,Male,New Zealand,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,32,2,4.5000000000000000,5,2.5000000000000000,4,2,2,4.5000000000000000,5,1,0,0,0,0
p1094,26,Female,UK,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,32.0000000000000000,56,5.0000000000000000,8,2,2,32.0000000000000000,56,1,0,0,0,0
p10940,27,Transgender,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10941,56,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10942,22,Other,Germany,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,8,223,4,59.5000000000000000,122,30.0000000000000000,55,4,4,59.5000000000000000,122,1,0,0,0,1
p10943,27,Male,,4,3,2,279.8833333333333333,7,7,7,0,0,0,6,6,0,0,0,14,464,8,38.7500000000000000,74,13.8571428571428571,52,7,8,38.7500000000000000,74,1,0,0,0,1
p10944,20,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10945,39,Female,USA,2,1,1,353.2500000000000000,6,6,6,0,0,0,7,7,0,0,0,12,762,8,108.8750000000000000,209,81.1666666666666667,176,6,8,108.8750000000000000,209,1,0,0,0,1
p10946,18,Male,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,7,200,4,267.5000000000000000,404,222.0000000000000000,303,3,4,267.5000000000000000,404,1,0,0,0,1
p10949,32,Male,USA,2,1,1,165.3833333333333333,1,1,1,0,0,0,1,1,0,0,0,6,147,3,489.6666666666666667,1289,0.00000000000000000000,0,1,3,489.6666666666666667,1289,1,0,0,0,1
p1095,19,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10950,39,Male,USA,1,0,1,0,2,2,2,0,0,0,3,3,0,0,0,3,120,3,421.3333333333333333,1179,2.5000000000000000,5,2,3,421.3333333333333333,1179,1,0,0,0,1
p10951,18,Non-binary,Norway,2,1,2,1274.0666666666666667,5,5,5,0,0,0,4,4,0,0,0,12,260,5,66.2000000000000000,98,46.8000000000000000,90,5,5,66.2000000000000000,98,1,0,0,0,1
p10952,19,Other,USA,6,5,2,277.4833333333333333,11,11,11,0,0,0,9,9,0,0,0,17,621,13,45.9230769230769231,81,21.9090909090909091,76,11,13,45.9230769230769231,81,1,0,0,0,1
p10953,28,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10954,30,Female,UK,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,43.6666666666666667,63,23.0000000000000000,60,3,3,43.6666666666666667,63,1,0,0,0,1
p10955,25,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10956,41,Male,,1,0,1,0,2,2,1,0,1,0,1,0,0,1,0,9,65,2,41.5000000000000000,67,8.0000000000000000,16,2,2,41.5000000000000000,67,0.5,0,0.5,0,1
p10957,35,Female,USA,3,2,1,302.0333333333333334,2,2,2,0,0,0,1,1,0,0,0,1,66,4,8.7500000000000000,27,1.5000000000000000,3,2,4,8.7500000000000000,27,1,0,0,0,1
p10958,45,Male,USA,2,1,1,798.8333333333333333,6,6,6,0,0,0,6,6,0,0,0,14,476,6,311.5000000000000000,493,229.5000000000000000,472,6,6,311.5000000000000000,493,1,0,0,0,0
p10959,41,Male,Germany,3,2,1,45.4250000000000000,4,4,4,0,0,0,3,3,0,0,0,3,197,4,55.7500000000000000,85,35.2500000000000000,66,4,4,55.7500000000000000,85,1,0,0,0,1
p1096,39,Male,Germany,1,0,1,0,2,2,1,1,0,0,1,1,0,0,0,2,50,2,10.0000000000000000,12,4.5000000000000000,8,2,2,10.0000000000000000,12,0.5,0.5,0,0,1
p10960,19,Male,Ireland,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,107,2,27.0000000000000000,43,6.0000000000000000,11,2,2,27.0000000000000000,43,1,0,0,0,1
p10961,42,Female,Germany,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,11.0000000000000000,11,1.00000000000000000000,1,1,1,11.0000000000000000,11,1,0,0,0,1
p10962,32,Female,USA,1,0,1,0,3,3,2,1,0,0,4,3,1,0,0,5,177,4,217.0000000000000000,382,129.0000000000000000,380,3,4,217.0000000000000000,382,0.6666666666666666,0.3333333333333333,0,0,1
p10963,36,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10964,31,Female,UK,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,49.6666666666666667,72,26.3333333333333333,68,3,3,49.6666666666666667,72,1,0,0,0,1
p10965,32,Female,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10966,29,Male,Canada,1,0,1,0,5,5,5,0,0,0,5,5,0,0,0,13,447,5,140.8000000000000000,194,102.0000000000000000,182,5,5,140.8000000000000000,194,1,0,0,0,1
p10967,34,Female,UK,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,3,176,5,57.4000000000000000,84,36.2500000000000000,77,4,5,57.4000000000000000,84,1,0,0,0,1
p10968,25,Female,,1,0,1,0,3,3,3,0,0,0,2,2,0,0,0,2,187,3,47.0000000000000000,86,18.6666666666666667,48,3,3,47.0000000000000000,86,1,0,0,0,1
p10969,30,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1097,26,Male,Sweden,2,1,2,1193.0500000000000000,5,5,5,0,0,0,4,4,0,0,0,5,228,4,44.5000000000000000,111,25.0000000000000000,111,5,4,44.5000000000000000,111,1,0,0,0,0
p10970,21,Male,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,30,2,7.0000000000000000,7,3.5000000000000000,7,2,2,7.0000000000000000,7,1,0,0,0,0
p10971,18,Male,USA,2,1,1,413.1000000000000000,0,0,0,0,0,0,1,1,0,0,0,1,62,2,23.5000000000000000,26,0,0,0,2,23.5000000000000000,26,0,0,0,0,1
p10972,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10973,28,Female,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10974,18,Non-binary,USA,1,0,1,0,3,3,3,0,0,0,2,2,0,0,0,10,237,4,273.0000000000000000,579,136.3333333333333333,406,3,4,273.0000000000000000,579,1,0,0,0,1
p10975,22,Male,Netherlands,3,2,2,611.9166666666666667,8,8,8,0,0,0,7,7,0,0,0,15,537,9,83.8888888888888889,228,56.2500000000000000,163,8,9,83.8888888888888889,228,1,0,0,0,1
p10976,21,Male,Australia,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,73,2,35.5000000000000000,56,9.5000000000000000,15,2,2,35.5000000000000000,56,1,0,0,0,0
p10977,23,Transgender,Australia,2,1,1,80.7166666666666667,4,4,4,0,0,0,3,3,0,0,0,3,183,4,44.0000000000000000,79,23.7500000000000000,74,4,4,44.0000000000000000,79,1,0,0,0,0
p10978,18,Male,USA,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0000000000000000,2,1.00000000000000000000,1,1,1,2.0000000000000000,2,1,0,0,0,0
p10979,23,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1098,20,Female,France,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,10,1,25.0000000000000000,25,3.0000000000000000,3,1,1,25.0000000000000000,25,0,1,0,0,0
p10980,20,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10981,38,Female,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,8,140,4,51.5000000000000000,79,42.3333333333333333,71,3,4,51.5000000000000000,79,1,0,0,0,1
p10982,44,Male,UK,1,0,1,0,5,5,4,1,0,0,4,3,1,0,0,5,223,6,59.1666666666666667,100,43.4000000000000000,89,5,6,59.1666666666666667,100,0.8,0.2,0,0,1
p10983,29,Female,Australia,2,1,2,601.0500000000000000,4,4,4,0,0,0,3,3,0,0,0,3,212,5,35.6000000000000000,52,26.0000000000000000,49,4,5,35.6000000000000000,52,1,0,0,0,0
p10984,,Male,UK,2,1,1,1.10000000000000000000,38,38,38,0,0,0,38,38,0,0,0,46,3970,37,38.3513513513513514,72,37.4736842105263158,72,38,37,38.3513513513513514,72,1,0,0,0,0
p10985,20,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10986,24,Male,UK,1,0,1,0,4,4,4,0,0,0,4,4,0,0,0,4,223,4,60.0000000000000000,121,30.2500000000000000,58,4,4,60.0000000000000000,121,1,0,0,0,1
p10987,20,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10988,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10989,39,Male,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1099,36,Male,Poland,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,95,2,22.0000000000000000,36,4.5000000000000000,8,2,2,22.0000000000000000,36,1,0,0,0,1
p10990,35,Transgender,USA,2,1,1,20.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10991,32,Female,USA,0,0,0,0,3,3,2,1,0,0,3,2,1,0,0,5,236,4,122.2500000000000000,252,79.0000000000000000,101,3,4,122.2500000000000000,252,0.6666666666666666,0.3333333333333333,0,0,1
p10992,22,Male,,1,0,1,0,50,49,29,5,0,16,49,28,5,0,16,59,4546,51,162.3137254901960784,247,156.1400000000000000,237,49,51,162.3137254901960784,247,0.58,0.1,0,0.32,0
p10993,26,Female,Germany,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,87,1,7.0000000000000000,7,3.5000000000000000,7,2,1,7.0000000000000000,7,1,0,0,0,1
p10994,42,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10995,57,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,126.0000000000000000,126,0,0,0,1,126.0000000000000000,126,0,0,0,0,1
p10996,27,Male,USA,2,1,1,200.2500000000000000,2,2,2,0,0,0,2,2,0,0,0,2,103,4,17.2500000000000000,26,13.0000000000000000,15,2,4,17.2500000000000000,26,1,0,0,0,0
p10997,41,Male,USA,1,0,1,0,3,3,3,0,0,0,2,2,0,0,0,2,95,3,32.3333333333333333,55,14.0000000000000000,38,3,3,32.3333333333333333,55,1,0,0,0,1
p10999,30,Female,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,30,2,9.0000000000000000,9,5.0000000000000000,9,2,2,9.0000000000000000,9,1,0,0,0,0
p11,28,Male,Germany,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,42,2,8.5000000000000000,9,4.5000000000000000,8,2,2,8.5000000000000000,9,1,0,0,0,0
p110,24,Transgender,France,1,0,1,0,5,5,5,0,0,0,3,3,0,0,0,6,174,5,56.8000000000000000,77,41.6000000000000000,75,5,5,56.8000000000000000,77,1,0,0,0,0
p1100,42,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p11000,31,Transgender,USA,1,0,1,0,3,3,3,0,0,0,1,1,0,0,0,6,110,3,63.6666666666666667,101,30.6666666666666667,84,3,3,63.6666666666666667,101,1,0,0,0,0
p11001,32,Female,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,110,1,49.0000000000000000,49,0.00000000000000000000,0,1,1,49.0000000000000000,49,1,0,0,0,1
p11002,22,Male,USA,1,0,1,0,2,2,2,0,0,0,3,3,0,0,0,3,160,3,55.6666666666666667,80,43.5000000000000000,77,2,3,55.6666666666666667,80,1,0,0,0,1
p11003,29,Female,USA,2,1,1,58.7166666666666667,2,2,2,0,0,0,2,2,0,0,0,3,94,4,29.7500000000000000,74,7.0000000000000000,8,2,4,29.7500000000000000,74,1,0,0,0,0
p11004,32,Male,USA,2,1,1,48.2500000000000000,3,3,3,0,0,0,3,3,0,0,0,11,255,6,83.8333333333333333,241,58.0000000000000000,82,3,6,83.8333333333333333,241,1,0,0,0,1
